           0   1.0999999823980033E-002   14.113000000000000       -1.1943998234527020       -8.4631178590852549E-002   14.221000000000000       -1.2121538113197523       -8.5236889903646182E-002
           0   1.1999999871477485E-002   14.113000000000000       -1.1992517056294814       -8.4974966741974162E-002   14.221000000000000       -1.2158312933670667       -8.5495485083121214E-002
           0   1.2999999918974936E-002   14.113000000000000       -1.2034620447338136       -8.5273297295671624E-002   14.221000000000000       -1.2188555236587444       -8.5708144550927803E-002
           0   1.3999999966472387E-002   14.113000000000000       -1.2070390853952888       -8.5526754438835742E-002   14.221000000000000       -1.2212355213754831       -8.5875502522711700E-002
           0   1.5000000013969839E-002   14.113000000000000       -1.2099911596543169       -8.5735928551995813E-002   14.221000000000000       -1.2229803866975639       -8.5998198909891285E-002
           0   1.6000000061467290E-002   14.113000000000000       -1.2123266826874315       -8.5901415906428927E-002   14.221000000000000       -1.2240992963140733       -8.6076879003872675E-002
           0   1.7000000108964741E-002   14.113000000000000       -1.2140541467122077       -8.6023818232282834E-002   14.221000000000000       -1.2246014970990313       -8.6112193031364276E-002
           0   1.8000000156462193E-002   14.113000000000000       -1.2151821164046670       -8.6103742393868560E-002   14.221000000000000       -1.2244963013264210       -8.6104795817904575E-002
           0   1.9000000203959644E-002   14.113000000000000       -1.2157192249869946       -8.6141800112449138E-002   14.221000000000000       -1.2237930825660983       -8.6055346499268562E-002
           0   2.0000000251457095E-002   14.113000000000000       -1.2156741675765181       -8.6138607494970459E-002   14.221000000000000       -1.2225012688281247       -8.5964508039387155E-002
           0   2.1000000298954546E-002   14.113000000000000       -1.2150556987377141       -8.6094784860604706E-002   14.221000000000000       -1.2206303399493819       -8.5832947046577721E-002
           0   2.2000000346451998E-002   14.113000000000000       -1.2138726262331152       -8.6010956297960406E-002   14.221000000000000       -1.2181898211601809       -8.5661333321157510E-002
           0   2.3000000393949449E-002   14.113000000000000       -1.2121338073522789       -8.5887749404965560E-002   14.221000000000000       -1.2151892792540928       -8.5450339586111576E-002
           0   2.4000000441446900E-002   14.113000000000000       -1.2098481447307334       -8.5725794992612028E-002   14.221000000000000       -1.2116383182502592       -8.5200641182072934E-002
           0   2.5000000488944352E-002   14.113000000000000       -1.2070245819670467       -8.5525726774395711E-002   14.221000000000000       -1.2075465748607015       -8.4912915748590223E-002
           0   2.6000000536441803E-002   14.113000000000000       -1.2036720995559957       -8.5288181078154598E-002   14.221000000000000       -1.2029237142823028       -8.4587842928226062E-002
           0   2.7000000583939254E-002   14.113000000000000       -1.1997997111534220       -8.5013796581408771E-002   14.221000000000000       -1.1977794263272670       -8.4226104094456578E-002
           0   2.8000000631436706E-002   14.113000000000000       -1.1954164594988934       -8.4703214022454010E-002   14.221000000000000       -1.1921234212180833       -8.3828382055979422E-002
           0   2.9000000678934157E-002   14.113000000000000       -1.1905314128901543       -8.4357075950552987E-002   14.221000000000000       -1.1859654259406571       -8.3395360800271226E-002
           0   3.0000000726431608E-002   14.113000000000000       -1.1851536613793647       -8.3976026456413569E-002   14.221000000000000       -1.1793151803260422       -8.2927725218060772E-002
           0   3.1000000773929060E-002   14.113000000000000       -1.1792923134269528       -8.3560710935091959E-002   14.221000000000000       -1.1721824335948152       -8.2426160860334385E-002
           0   3.2000000821426511E-002   14.113000000000000       -1.1729564922787836       -8.3111775829290982E-002   14.221000000000000       -1.1645769406320288       -8.1891353676396092E-002
           0   3.3000000868923962E-002   14.113000000000000       -1.1661553327310772       -8.2629868400133019E-002   14.221000000000000       -1.1565084586543186       -8.1323989779503447E-002
           0   3.4000000916421413E-002   14.113000000000000       -1.1588979778160153       -8.2115636492313140E-002   14.221000000000000       -1.1479867438039852       -8.0724755207368340E-002
           0   3.5000000963918865E-002   14.113000000000000       -1.1511935756363174       -8.1569728309807799E-002   14.221000000000000       -1.1390215478970007       -8.0094335693481525E-002
           0   3.6000001011416316E-002   14.113000000000000       -1.1430512762568665       -8.0992792195625773E-002   14.221000000000000       -1.1296226152334281       -7.9433416442825963E-002
           0   3.7000001058913767E-002   14.113000000000000       -1.1344802286782558       -8.0385476417363835E-002   14.221000000000000       -1.1197996794947813       -7.8742681913703774E-002
           0   3.8000001106411219E-002   14.113000000000000       -1.1254895778899430       -7.9748428958403103E-002   14.221000000000000       -1.1095624607258769       -7.8022815605504323E-002
           0   3.9000001153908670E-002   14.113000000000000       -1.1160884619663156       -7.9082297312145944E-002   14.221000000000000       -1.0989206623648202       -7.7274499849857264E-002
           0   4.0000001201406121E-002   14.113000000000000       -1.1062860092902100       -7.8387728285283786E-002   14.221000000000000       -1.0878839684044019       -7.6498415611026077E-002
           0   4.1000001248903573E-002   14.113000000000000       -1.0960913358020357       -7.7665367802879304E-002   14.221000000000000       -1.0764620405842100       -7.5695242288461431E-002
           0   4.2000001296401024E-002   14.113000000000000       -1.0855135422602669       -7.6915860714254020E-002   14.221000000000000       -1.0646645155997643       -7.4865657520551604E-002
           0   4.3000001343898475E-002   14.113000000000000       -1.0745617116991386       -7.6139850612849044E-002   14.221000000000000       -1.0525010025110348       -7.4010337002393276E-002
           0   4.4000001391395926E-002   14.113000000000000       -1.0632449068688605       -7.5337979654847342E-002   14.221000000000000       -1.0399810801390652       -7.3129954302725911E-002
           0   4.5000001438893378E-002   14.113000000000000       -1.0515721676391014       -7.4510888375193193E-002   14.221000000000000       -1.0271142944324689       -7.2225180678747558E-002
           0   4.6000001486390829E-002   14.113000000000000       -1.0395525087941098       -7.3659215531361857E-002   14.221000000000000       -1.0139101562224897       -7.1296684918253972E-002
