           0   1.0999999823980033E-002 -0.27977317728932311     
           0   1.1999999871477485E-002 -0.27908080223087894     
           0   1.2999999918974936E-002 -0.27839272461807207     
           0   1.3999999966472387E-002 -0.27770892732711483     
           0   1.5000000013969839E-002 -0.27702939314016112     
           0   1.6000000061467290E-002 -0.27635410470509197     
           0   1.7000000108964741E-002 -0.27568304451798775     
           0   1.8000000156462193E-002 -0.27501619501172953     
           0   1.9000000203959644E-002 -0.27435353843729049     
           0   2.0000000251457095E-002 -0.27369505697508206     
           0   2.1000000298954546E-002 -0.27304073266523060     
           0   2.2000000346451998E-002 -0.27239054742931612     
           0   2.3000000393949449E-002 -0.27174448310605304     
           0   2.4000000441446900E-002 -0.27110252146529262     
           0   2.5000000488944352E-002 -0.27046464404413906     
           0   2.6000000536441803E-002 -0.26983083235411670     
           0   2.7000000583939254E-002 -0.26920106776859554     
           0   2.8000000631436706E-002 -0.26857533168157016     
           0   2.9000000678934157E-002 -0.26795360518524558     
           0   3.0000000726431608E-002 -0.26733586943039273     
           0   3.1000000773929060E-002 -0.26672210535545660     
           0   3.2000000821426511E-002 -0.26611229378877427     
           0   3.3000000868923962E-002 -0.26550641556620053     
           0   3.4000000916421413E-002 -0.26490445133836926     
           0   3.5000000963918865E-002 -0.26430638165301990     
           0   3.6000001011416316E-002 -0.26371218693425624     
           0   3.7000001058913767E-002 -0.26312184754299789     
           0   3.8000001106411219E-002 -0.26253534369902359     
           0   3.9000001153908670E-002 -0.26195265554356717     
           0   4.0000001201406121E-002 -0.26137376308520521     
           0   4.1000001248903573E-002 -0.26079864620660975     
           0   4.2000001296401024E-002 -0.26022728470904083     
           0   4.3000001343898475E-002 -0.25965965824477316     
           0   4.4000001391395926E-002 -0.25909574641835420     
           0   4.5000001438893378E-002 -0.25853552859443846     
           0   4.6000001486390829E-002 -0.25797898416370402     
           0   4.7000001533888280E-002 -0.25742609229958130     
           0   4.8000001581385732E-002 -0.25687683213194046     
           0   4.9000001628883183E-002 -0.25633118260003335     
           0   5.0000001676380634E-002 -0.25578912260574527     
           0   5.1000001723878086E-002 -0.25525063083658767     
           0   5.2000001771375537E-002 -0.25471568595198024     
           0   5.3000001818872988E-002 -0.25418426641046854     
           0   5.4000001866370440E-002 -0.25365635062007935     
           0   5.5000001913867891E-002 -0.25313191683621955     
           0   5.6000001961365342E-002 -0.25261094322730721     
           0   5.7000002008862793E-002 -0.25209340774543609     
           0   5.8000002056360245E-002 -0.25157928836893134     
           0   5.9000002103857696E-002 -0.25106856284567952     
           0   6.0000002151355147E-002 -0.25056120882404598     
           0   6.1000002198852599E-002 -0.25005720391548181     
           0   6.2000002246350050E-002 -0.24955652547958884     
           0   6.3000002293847501E-002 -0.24905915088981420     
           0   6.4000002341344953E-002 -0.24856505733590600     
           0   6.5000002388842404E-002 -0.24807422191937062     
           0   6.6000002436339855E-002 -0.24758662161184991     
           0   6.7000002483837306E-002 -0.24710223325978853     
           0   6.8000002531334758E-002 -0.24662103367593127     
           0   6.9000002578832209E-002 -0.24614299948292895     
           0   7.0000002626329660E-002 -0.24566810720671786     
           0   7.1000002673827112E-002 -0.24519633336542732     
           0   7.2000002721324563E-002 -0.24472765421922349     
           0   7.3000002768822014E-002 -0.24426204608644825     
           0   7.4000002816319466E-002 -0.24379948506811147     
           0   7.5000002863816917E-002 -0.24333994722162688     
           0   7.6000002911314368E-002 -0.24288340851044513     
           0   7.7000002958811820E-002 -0.24242984482327937     
           0   7.8000003006309271E-002 -0.24197923191312007     
           0   7.9000003053806722E-002 -0.24153154548414676     
           0   8.0000003101304173E-002 -0.24108676114421920     
           0   8.1000003148801625E-002 -0.24064485443754302     
           0   8.2000003196299076E-002 -0.24020580082464510     
           0   8.3000003243796527E-002 -0.23976957563813769     
           0   8.4000003291293979E-002 -0.23933615425535712     
           0   8.5000003338791430E-002 -0.23890551187487361     
           0   8.6000003386288881E-002 -0.23847762368883607     
           0   8.7000003433786333E-002 -0.23805246478863026     
           0   8.8000003481283784E-002 -0.23763001024631317     
           0   8.9000003528781235E-002 -0.23721023507114147     
           0   9.0000003576278687E-002 -0.23679311419235932     
           0   9.1000003623776138E-002 -0.23637862250267891     
           0   9.2000003671273589E-002 -0.23596673486440756     
           0   9.3000003718771040E-002 -0.23555742609190433     
           0   9.4000003766268492E-002 -0.23515067093500602     
           0   9.5000003813765943E-002 -0.23474644413867296     
           0   9.6000003861263394E-002 -0.23434472040235355     
           0   9.7000003908760846E-002 -0.23394547440979424     
           0   9.8000003956258297E-002 -0.23354868079536792     
           0   9.9000004003755748E-002 -0.23315431419634286     
           0  0.10000000405125320      -0.23276234921928882     
           0  0.10100000409875065      -0.23237276045792338     
           0  0.10200000414624810      -0.23198552250482601     
           0  0.10300000419374555      -0.23160060992451617     
           0  0.10400000424124300      -0.23121799730914261     
           0  0.10500000428874046      -0.23083765921885119     
           0  0.10600000433623791      -0.23045957024771924     
           0  0.10700000438373536      -0.23008370497025940     
           0  0.10800000443123281      -0.22971003799038126     
           0  0.10900000447873026      -0.22933854393085429     
           0  0.11000000452622771      -0.22896919741547406     
           0  0.11100000457372516      -0.22860197310369312     
           0  0.11200000462122262      -0.22823684567519784     
           0  0.11300000466872007      -0.22787378984063683     
           0  0.11400000471621752      -0.22751278035202713     
           0  0.11500000476371497      -0.22715379198514352     
           0  0.11600000481121242      -0.22679679956012522     
           0  0.11700000485870987      -0.22644177795635562     
           0  0.11800000490620732      -0.22608870207760412     
           0  0.11900000495370477      -0.22573754688948891     
           0  0.12000000500120223      -0.22538828741909642     
