           0  0.91900004295166582        1.0000000000000000E-003   2.9742054991236947E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           0  0.91900004295166582        4.0000000000000001E-003   4.7587287985979116E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           0  0.91900004295166582        7.0000000000000001E-003   1.4355002841520512E-003   4.9155175904381350E-002   7.0562268978283487E-005   4.9393588284798446E-007
           0  0.91900004295166582        1.0000000000000000E-002   2.8861690163496335E-003   6.7614239722749922E-002   1.9514612375183746E-004   1.9514612375183746E-006
           0  0.91900004295166582        1.2999999999999999E-002   4.8056320193190921E-003   8.3951387308728143E-002   4.0343947491708245E-004   5.2447131739220718E-006
           0  0.91900004295166582        1.6000000000000000E-002   7.1723560452467729E-003   9.8279987164521743E-002   7.0489906006623274E-004   1.1278384961059725E-005
           0  0.91900004295166582        1.9000000000000000E-002   9.9660867546836410E-003  0.11071544322938369        1.1033997123072895E-003   2.0964594533838499E-005
           0  0.91900004295166582        2.1999999999999999E-002   1.3165677546530927E-002  0.12137128131320515        1.5979351531789539E-003   3.5154573369936981E-005
           0  0.91900004295166582        2.5000000000000001E-002   1.6752212473814213E-002  0.13035752829573341        2.1837770115713745E-003   5.4594425289284359E-005
           0  0.91900004295166582        2.8000000000000001E-002   2.0707846303538741E-002  0.13777999565501500        2.8531269737262863E-003   7.9887555264336005E-005
           0  0.91900004295166582        3.1000000000000000E-002   2.5013038505575281E-002  0.14373997914269698        3.5953736330868675E-003   1.1145658262569289E-004
           0  0.91900004295166582        3.4000000000000002E-002   2.9652293469273394E-002  0.14833417001067040        4.3984483406774915E-003   1.4954724358303469E-004
           0  0.91900004295166582        3.6999999999999998E-002   3.4607141378483516E-002  0.15165468096904100        5.2483349850044152E-003   1.9418839444516336E-004
           0  0.91900004295166582        4.0000000000000001E-002   3.9861491781455406E-002  0.15378913679121314        6.1302644122800641E-003   2.4521057649120253E-004
           0  0.91900004295166582        4.2999999999999997E-002   4.5401246944123189E-002  0.15482080185079777        7.0290574569152340E-003   3.0224947064735506E-004
           0  0.91900004295166582        4.5999999999999999E-002   5.1209275442811945E-002  0.15482872843721862        7.9286670010018587E-003   3.6471868204608550E-004
           0  0.91900004295166582        4.9000000000000002E-002   5.7272817935930427E-002  0.15388791605298857        8.8135945986425601E-003   4.3186613533348540E-004
           0  0.91900004295166582        5.1999999999999998E-002   6.3577092622147960E-002  0.15206947557012843        9.6681351333235219E-003   5.0274302693282310E-004
           0  0.91900004295166582        5.5000000000000000E-002   7.0107674604793821E-002  0.14944079433777549        1.0476946582114679E-002   5.7623206201630733E-004
           0  0.91900004295166582        5.8000000000000003E-002   7.6853945970236148E-002  0.14606569971486322        1.1225725393990835E-002   6.5109207285146849E-004
           0  0.91900004295166582        6.0999999999999999E-002   8.3799102457404850E-002  0.14200461938933812        1.1899859649631923E-002   7.2589143862754736E-004
           0  0.91900004295166582        6.4000000000000001E-002   9.0935500358167221E-002  0.13731473742940573        1.2486784354693362E-002   7.9915419870037522E-004
           0  0.91900004295166582        6.7000000000000004E-002   9.8250945429976838E-002  0.13205014540426219        1.2974051630134670E-002   8.6926145921902302E-004
           0  0.91900004295166582        7.0000000000000007E-002  0.10573151839109779       0.12626198817902914        1.3349871725247592E-002   9.3449102076733151E-004
           0  0.91900004295166582        7.2999999999999995E-002  0.11336764229982291       0.11999860417304883        1.3603958834368237E-002   9.9308899490888124E-004
           0  0.91900004295166582        7.5999999999999998E-002  0.12114819362758550       0.11330565999902573        1.3726776036663337E-002   1.0432349787864136E-003
           0  0.91900004295166582        7.9000000000000001E-002  0.12906475537282300       0.10622627949016003        1.3710068776562629E-002   1.0830954333484477E-003
           0  0.91900004295166582        8.2000000000000003E-002  0.13710718549478340        9.8801167185014277E-002   1.3546349956336860E-002   1.1108006964196226E-003
           0  0.91900004295166582        8.5000000000000006E-002  0.14526569885737464        9.1068726383276649E-002   1.3229162182117714E-002   1.1244787854800058E-003
           0  0.91900004295166582        8.7999999999999995E-002  0.15353086722916440        8.3065171915263622E-002   1.2753067880690054E-002   1.1222699735007249E-003
           0  0.91900004295166582        9.0999999999999998E-002  0.16189361928338047        7.4824637787751239E-002   1.2113631423027044E-002   1.1023404594954610E-003
           0  0.91900004295166582        9.4000000000000000E-002  0.17034803635107948        6.6379279881242717E-002   1.1307579982168412E-002   1.0629125183238310E-003
           0  0.91900004295166582        9.7000000000000003E-002  0.17888314361396976        5.7759373881008040E-002   1.0332178373009334E-002   1.0022213021819056E-003
           0  0.91900004295166582       0.10000000000000001       0.18749391466475773        4.8993408627583598E-002   9.1859659763557644E-003   9.1859659763557659E-004
           0  0.91900004295166582       0.10299999999999999       0.19616991004214143        4.0108175072928770E-002   7.8680170960108969E-003   8.1040576088912226E-004
           0  0.91900004295166582       0.10600000000000000       0.20490699560047718        3.1128851026865297E-002   6.3785193404097967E-003   6.7612305008343842E-004
           0  0.91900004295166582       0.10900000000000000       0.21369850911944693        2.2079081875348221E-002   4.7182668794881174E-003   5.1429108986420478E-004
           0  0.91900004295166582       0.11200000000000000       0.22253481417323345        1.2981057447954867E-002   2.8887372069527043E-003   3.2353856717870293E-004
           0  0.91900004295166582       0.11500000000000000       0.23141311500866757        3.8555852070594728E-003   8.9223298294697118E-004   1.0260679303890168E-004
           0  0.91900004295166582       0.11799999999999999       0.24032431055692202       -5.2778400742770071E-003  -1.2683932770803158E-003  -1.4967040669547726E-004
