           0  0.91900004295166582        1.0000000000000000E-003   5.2691842333514904E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           0  0.91900004295166582        4.0000000000000001E-003   8.4306947733623846E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           0  0.91900004295166582        7.0000000000000001E-003   2.5125578098313247E-003   5.2381637443745716E-002   1.3161189225103625E-004   9.2128324575725377E-007
           0  0.91900004295166582        1.0000000000000000E-002   4.9920251426772023E-003   7.0714511609920094E-002   3.5300861990886006E-004   3.5300861990886004E-006
           0  0.91900004295166582        1.2999999999999999E-002   8.2137624584753023E-003   8.6826554812460613E-002   7.1317269631733710E-004   9.2712450521253810E-006
           0  0.91900004295166582        1.6000000000000000E-002   1.2114065319844412E-002  0.10086049702709457        1.2218306491781968E-003   1.9549290386851147E-005
           0  0.91900004295166582        1.9000000000000000E-002   1.6634024247055654E-002  0.11295115881323603        1.8788323144324022E-003   3.5697813974215640E-005
           0  0.91900004295166582        2.1999999999999999E-002   2.1715678213542162E-002  0.12322599707733253        2.6759361000742400E-003   5.8870594201633281E-005
           0  0.91900004295166582        2.5000000000000001E-002   2.7308864585402437E-002  0.13180554801445984        3.5994598623316429E-003   8.9986496558291083E-005
           0  0.91900004295166582        2.8000000000000001E-002   3.3361102287672292E-002  0.13880381734970665        4.6306483485229451E-003   1.2965815375864248E-004
           0  0.91900004295166582        3.1000000000000000E-002   3.9825074045936236E-002  0.14432863638649715        5.7478986310412561E-003   1.7818485756227893E-004
           0  0.91900004295166582        3.4000000000000002E-002   4.6660207141597458E-002  0.14848199225124992        6.9282005152403901E-003   2.3555881751817327E-004
           0  0.91900004295166582        3.6999999999999998E-002   5.3820606979983455E-002  0.15136033681372771        8.1463052000095605E-003   3.0141329240035376E-004
           0  0.91900004295166582        4.0000000000000001E-002   6.1272181939104470E-002  0.15305487702766679        9.3780062719064604E-003   3.7512025087625841E-004
           0  0.91900004295166582        4.2999999999999997E-002   6.8973937765625007E-002  0.15365184857687095        1.0597973041314334E-002   4.5571284077651638E-004
           0  0.91900004295166582        4.5999999999999999E-002   7.6893416284667643E-002  0.15323277424410567        1.1782591498406516E-002   5.4199920892669966E-004
           0  0.91900004295166582        4.9000000000000002E-002   8.4998738931620577E-002  0.15187470814296061        1.2909158667759579E-002   6.3254877472021932E-004
           0  0.91900004295166582        5.1999999999999998E-002   9.3257816374502672E-002  0.14965046677539129        1.3956075750898054E-002   7.2571593904669884E-004
           0  0.91900004295166582        5.5000000000000000E-002  0.10164335423898525       0.14662884775567372        1.4903847914084183E-002   8.1971163527463009E-004
           0  0.91900004295166582        5.8000000000000003E-002  0.11013058735917150       0.14287483695217629        1.5734889712389035E-002   9.1262360331856405E-004
           0  0.91900004295166582        6.0999999999999999E-002  0.11869406557521435       0.13844980472926069        1.6433170201410489E-002   1.0024233822860400E-003
           0  0.91900004295166582        6.4000000000000001E-002  0.12730686335568137       0.13341169191571436        1.6984224032764110E-002   1.0869903380969030E-003
           0  0.91900004295166582        6.7000000000000004E-002  0.13595391083366518       0.12781518607920600        1.7376974411400695E-002   1.1642572855638468E-003
           0  0.91900004295166582        7.0000000000000007E-002  0.14460854593694500       0.12171188864577696        1.7600579240305173E-002   1.2320405468213623E-003
           0  0.91900004295166582        7.2999999999999995E-002  0.15325243190438878       0.11515047336769259        1.7647090078540442E-002   1.2882375757334523E-003
           0  0.91900004295166582        7.5999999999999998E-002  0.16187313346120580       0.10817683661100082        1.7510923510143588E-002   1.3308301867709128E-003
           0  0.91900004295166582        7.9000000000000001E-002  0.17045241922994872       0.10083423990514606        1.7187440133045181E-002   1.3578077705105693E-003
           0  0.91900004295166582        8.2000000000000003E-002  0.17896900170631472        9.3163445170443615E-002   1.6673368777675279E-002   1.3672162397693731E-003
           0  0.91900004295166582        8.5000000000000006E-002  0.18741566210790417        8.5202843014764121E-002   1.5968347237087836E-002   1.3573095151524659E-003
           0  0.91900004295166582        8.7999999999999995E-002  0.19577843709649864        7.6988574468122323E-002   1.5072702783656388E-002   1.3263978449617620E-003
           0  0.91900004295166582        9.0999999999999998E-002  0.20403983298044345        6.8554646502797328E-002   1.3987878622464108E-002   1.2728969546442340E-003
           0  0.91900004295166582        9.4000000000000000E-002  0.21219289443655054        5.9933041666960611E-002   1.2717365583698757E-002   1.1954323648676833E-003
           0  0.91900004295166582        9.7000000000000003E-002  0.22022745193924956        5.1153822141412612E-002   1.1265475907156866E-002   1.0927511629942159E-003
           0  0.91900004295166582       0.10000000000000001       0.22813460056718615        4.2245228511816918E-002   9.6375983324128566E-003   9.6375983324128566E-004
           0  0.91900004295166582       0.10299999999999999       0.23590127274346154        3.3233773532672213E-002   7.8398894744253402E-003   8.0750861586581003E-004
           0  0.91900004295166582       0.10600000000000000       0.24352620386385981        2.4144331144093464E-002   5.8797773083530446E-003   6.2325639468542278E-004
           0  0.91900004295166582       0.10900000000000000       0.25099279599804586        1.5000220988212614E-002   3.7649474064200546E-003   4.1037926729978593E-004
           0  0.91900004295166582       0.11200000000000000       0.25830215567470877        5.8232886585871963E-003   1.5041680136291559E-003   1.6846681752646548E-004
           0  0.91900004295166582       0.11500000000000000       0.26543910764325634       -3.3660180966310492E-003  -8.9347283988079791E-004  -1.0274937658629177E-004
           0  0.91900004295166582       0.11799999999999999       0.27241334720267801       -1.2548577008923287E-002  -3.4183998656313621E-003  -4.0337118414450073E-004
           0  0.91900004295166582       0.12100000000000000       0.27920522029578343       -2.1706522563406643E-002  -6.0605744141713457E-003  -7.3332950411473272E-004
