Photoelectron Energy,(d3p->es)^2/4,(d3p->ed)^2,Total
-0.4889999964237213,0.18634858466764045,6.587123163006132,6.7734717476737725
-0.4879999963762238,0.18554864688925718,6.532315786201519,6.717864433090776
-0.48699999632872637,0.1847535571962737,6.477886614236709,6.662640171432983
-0.4859999962812289,0.18396328239036858,6.423835107234953,6.607798389625321
-0.48499999623373147,0.1831777893111747,6.370160685404267,6.553338474715441
-0.483999996186234,0.1823970450399336,6.316862720697392,6.4992597657373254
-0.48299999613873656,0.18162101684121237,6.263940540627181,6.445561557468394
-0.4819999960912391,0.1808496720630653,6.21139342902869,6.392243101091755
-0.48099999604374166,0.18008297827686895,6.159220627289707,6.339303605566576
-0.4799999959962442,0.1793209031664787,6.107421330065452,6.286742233231931
-0.47899999594874676,0.17856341462027295,6.05599469087146,6.2345581054917325
